stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
5040,5040,Hoitokoti,61.50468,23.82663,A
5041,5041,Ali-Huikkaantie,61.50577,23.83307,A
5042,5042,Ali-Huikkaantie,61.50566,23.83504,A
5043,5043,Tenniskeskus,61.50559,23.84448,A
5044,5044,Tenniskeskus,61.50522,23.84563,A
5048,5048,Koilliskeskus C,61.49708,23.88734,B
5055,5055,Irjala,61.50004,23.86465,A
5057,5057,Ali-Huikkaantie,61.49542,23.83927,A
5058,5058,Ali-Huikkaantie 8,61.49543,23.83948,A
5059,5059,Potilashotelli ,61.50844,23.81673,A
5060,5060,Potilashotelli,61.50806,23.81432,A
5061,5061,Takahuhdintie 19,61.49765,23.82646,A
5062,5062,Takahuhdintie 20,61.49733,23.82749,A
5063,5063,Takahuhdintie 37,61.49655,23.83202,A
5064,5064,Takahuhdintie 46,61.49644,23.83199,A
5065,5065,Huikkaanaukio,61.49534,23.83806,A
5066,5066,Huikkaanaukio,61.49518,23.83815,A
5067,5067,Takahuhdintie 65,61.49340,23.84790,A
5068,5068,Takahuhdintie 86,61.49338,23.84758,A
5069,5069,Takahuhdin koulu,61.49140,23.85563,A
5070,5070,Takahuhdin koulu,61.49078,23.85592,A
5071,5071,Ristinarkku,61.49032,23.85805,A
5073,5073,Tanhuankatu 39,61.49149,23.86307,A
5074,5074,Tanhuankatu 40,61.49155,23.86351,A
5075,5075,Tanhuankatu 59,61.49417,23.86450,A
5076,5076,Tanhuankatu 48,61.49441,23.86454,A
5077,5077,Luhtaankatu,61.49667,23.86987,A
5078,5078,Luhtaankatu 8,61.49672,23.87039,A
5079,5079,Pienkodinkatu,61.49892,23.87438,A
5080,5080,Pienkodinkatu,61.49845,23.87439,A
5081,5081,Koilliskeskus D,61.49631,23.88855,B
5082,5082,Atalankatu,61.50215,23.89881,B
5083,5083,Nikinväylä 36,61.50205,23.92062,B
5085,5085,Atanpuisto,61.50042,23.89297,B
5086,5086,Atanpuisto,61.50062,23.89419,B
5087,5087,Aitolahdentie 75,61.50235,23.89884,B
5088,5088,Atanväylä,61.50494,23.90466,B
5089,5089,Atanväylä,61.50465,23.90320,B
5090,5090,Nikki,61.50613,23.90933,B
5091,5091,Nikinväylä,61.50894,23.91398,B
5092,5092,Nikinväylä ,61.50952,23.91522,B
5093,5093,Ahola,61.51144,23.91898,B
5094,5094,Ahola,61.51156,23.92007,B
5095,5095,Kumpula,61.51559,23.92947,B
5096,5096,Ali-Huikkaantie 24,61.49806,23.83858,A
5097,5097,Kolarinkatu,61.49809,23.84710,A
5098,5098,Lautasenkatu,61.50004,23.83792,A
5099,5099,Lautasenkatu,61.49997,23.83772,A
5100,5100,Kuusimäenkatu 33,61.50026,23.84478,A
5101,5101,Irjalanaukio,61.49510,23.84936,A
5102,5102,TAYS Arvo,61.50673,23.82454,A
5103,5103,TAYS Arvo,61.50746,23.82309,A
5104,5104,Kolarinkatu,61.49784,23.84700,A
5106,5106,Irjalankatu 18,61.49499,23.85018,A
5108,5108,Irjalankatu 42,61.49702,23.85381,A
5109,5109,Irjalankatu 29,61.49717,23.85390,A
5110,5110,Linnahaankatu,61.49911,23.85796,A
5111,5111,Linnahaankatu,61.49896,23.85769,A
5112,5112,Hippoksenkatu,61.49904,23.81987,A
5113,5113,Hippoksenkatu,61.49879,23.82031,A
5114,5114,Kuntokatu,61.50447,23.80988,A
5116,5116,Irjalankatu,61.50322,23.86154,A
5117,5117,Teiskontie 61,61.50344,23.86195,A
5118,5118,Niihamankatu E,61.50033,23.87426,A
5119,5119,Niihamankatu P,61.50034,23.87569,A
5120,5120,Kirjavaisenkatu ,61.50026,23.85880,A
5121,5121,Kirjavaisenkatu 5,61.50071,23.86059,A
5123,5123,Koilliskeskus A,61.49606,23.88478,B
5124,5124,Koilliskeskus B,61.49711,23.88668,B
5125,5125,Aitolahdentie 43,61.49403,23.88244,B
5126,5126,Aitolahdentie 36,61.49453,23.88337,B
5128,5128,Koilliskeskus E,61.49611,23.88851,B
5129,5129,Atanväylä 19,61.50165,23.91427,B
5130,5130,Mäennotkonkatu,61.49367,23.90148,B
5131,5131,Aitolahdentie 95,61.50645,23.90968,B
5132,5132,Aitoniitynkatu,61.49313,23.90722,B
5134,5134,Itäinen aluetoimisto,61.49912,23.91585,B
5135,5135,Lusankatu 15,61.50656,23.80139,A
5136,5136,Orimuskatu 80,61.50085,23.91578,B
5137,5137,Kuusenmäenrinne,61.50076,23.84324,A
5139,5139,Ali-Huikkaantie 21,61.49853,23.83821,A
5141,5141,Orimuskatu 81,61.50083,23.91559,B
5143,5143,Aitoniitynkatu,61.49326,23.90732,B
5145,5145,Tuluskatu,61.49481,23.89886,B
5146,5146,Ensihoitokeskus,61.50608,23.81030,A
5147,5147,Ensihoitokeskus,61.50663,23.81184,A
5149,5149,Sammonaukio ,61.49947,23.78878,A
5180,5180,Paloniityntie,61.51587,23.93230,B
5196,5196,Koljontie 30,61.50822,23.79310,A
5198,5198,Kaupinkatu,61.50837,23.79585,A
5200,5200,Kumpula,61.51501,23.92817,B
5201,5201,Aitolahdentie 145,61.51740,23.94174,B
5202,5202,Kolmala,61.51705,23.94053,B
5203,5203,Kolmala,61.51674,23.93712,B
5204,5204,Ojala,61.51866,23.94647,B
5205,5205,Olkahinen,61.52247,23.95055,B
5206,5206,Olkahinen,61.52234,23.95071,B
5207,5207,Lennosto,61.52576,23.95431,B
5208,5208,Lennosto,61.52693,23.95447,B
5209,5209,Vastarannankatu,61.52955,23.95301,B
5210,5210,Vastarannankatu,61.53089,23.95309,B
5211,5211,Lintukalliontie,61.53768,23.94153,B
5212,5212,Lintukalliontie,61.53837,23.94142,B
5213,5213,Heinontie,61.54244,23.93955,B
5214,5214,Rauhalantie,61.54410,23.93943,B
5215,5215,Sorilanjoenahde,61.54808,23.93832,B
5216,5216,Kantapartolantie,61.54849,23.93881,B
5217,5217,Sorila,61.55465,23.93585,B
5218,5218,Sorila,61.55509,23.93549,B
5220,5220,Vt9 ramppi,61.53211,23.95225,B
5221,5221,Sorilan koulu,61.55522,23.93163,B
5248,5248,Kelkkakatu,61.50145,23.91410,B
5249,5249,Atala,61.50789,23.92032,B
5250,5250,Metsästäjänkatu,61.50367,23.90554,B
5251,5251,Ahkionkatu,61.50634,23.92414,B
5252,5252,Kaupin sairaala,61.50699,23.78774,A
5257,5257,Pulkkakatu,61.50897,23.91554,B
5259,5259,Metsästäjänkatu,61.50363,23.90590,B
5260,5260,Nikinväylä,61.50187,23.91983,B
5261,5261,Nikinväylä 8,61.50785,23.91948,B
5262,5262,Ahkionkatu,61.50631,23.92437,B
5264,5264,Atala,61.50798,23.91936,B
5266,5266,Risso,61.49856,23.93136,B
5270,5270,Rissonkatu,61.49887,23.91725,B
5271,5271,Rissonkatu,61.49900,23.91724,B
5272,5272,Petäjässuonkatu,61.49847,23.92742,B
5273,5273,Petäjässuonkatu,61.49849,23.92648,B
5303,5303,Kiviojantie,61.55820,23.92635,B
5304,5304,Kiviojantie,61.55871,23.92483,B
5305,5305,Eerolansuora th,61.56265,23.90815,B
5308,5308,Eerolansuora th,61.56300,23.90523,B
5309,5309,Vähäranta,61.57284,23.88385,B
5310,5310,Vähäranta,61.57341,23.88340,B
5311,5311,Vääräjärvi,61.57910,23.87020,C
5312,5312,Vääräjärvi,61.57982,23.86987,C
5313,5313,Eerola,61.58506,23.86860,C
5314,5314,Eerola,61.58595,23.86891,C
5315,5315,Urponmaa,61.59262,23.86990,C
5316,5316,Urponmaa,61.59312,23.87035,C
5317,5317,Nokiniitty,61.59658,23.87081,C
5318,5318,Nokiniitty,61.59649,23.87101,C
5319,5319,Kannisto,61.59972,23.87140,C
5320,5320,Kannisto,61.60014,23.87179,C
5321,5321,Kolunkylä,61.60246,23.87196,C
5322,5322,Kolunkylä,61.60356,23.87330,C
5323,5323,Kolunkylä,61.60244,23.87264,C
5324,5324,Nuorajärvi,61.60702,23.87497,C
5325,5325,Nuorajärvi,61.60803,23.87534,C
5326,5326,Iso-Kartano,61.61518,23.87675,C
5327,5327,Iso-Kartano,61.61448,23.87648,C
5328,5328,Värmälä,61.62242,23.86920,C
5329,5329,Värmälä,61.62204,23.86926,C
5330,5330,Salama,61.62638,23.86269,C
5331,5331,Salama,61.62580,23.86433,C
5332,5332,Mutikonlahti,61.62666,23.85258,C
5333,5333,Mutikonlahti,61.62631,23.85377,C
5334,5334,Mikkolanniemi,61.62611,23.84692,C
5335,5335,Mikkolanniemi,61.62609,23.84823,C
5336,5336,Paavola th,61.62834,23.83975,C
5337,5337,Paavola th,61.62772,23.84055,C
5338,5338,Kämmenniemi,61.62973,23.83821,C
5339,5339,Kämmenniemi,61.62964,23.83803,C
5340,5340,Aunessilta,61.63236,23.83810,C
5341,5341,Aunessilta,61.63250,23.83731,C
5342,5342,Koivuniemi,61.63419,23.82796,C
5343,5343,Koivuniemi,61.63368,23.82817,C
5344,5344,Kuusjärvi th,61.63897,23.82509,C
5345,5345,Kuusjärvi th,61.63791,23.82567,C
5346,5346,Ripojärvi,61.64328,23.82116,C
5347,5347,Ripojärvi,61.64267,23.82131,C
5348,5348,Ripovuoret,61.64812,23.81883,C
5349,5349,Ripovuoret,61.64746,23.81824,C
5350,5350,Taulaniemi th,61.65287,23.82049,D
5351,5351,Taulaniemi th,61.65215,23.82011,D
5352,5352,Poukka,61.65962,23.82084,D
5353,5353,Poukka,61.65903,23.82041,D
5354,5354,Toijakylä,61.66326,23.82292,D
5355,5355,Toijakylä,61.66257,23.82208,D
5356,5356,Mäkelänmaa,61.66863,23.82656,D
5357,5357,Mäkelänmaa,61.66784,23.82568,D
5358,5358,Teiskola,61.67461,23.83018,D
5359,5359,Teiskola,61.67387,23.82928,D
5360,5360,Teisko kko th,61.67921,23.83234,D
5361,5361,Teisko kko th,61.67838,23.83089,D
5362,5362,Maisansalo,61.69148,23.82550,D
5363,5363,Maisansalo th,61.68391,23.84395,D
5364,5364,Maisansalo th,61.68444,23.84602,D
5365,5365,Torpparinsuo,61.68807,23.85771,D
5366,5366,Torpparinsuo,61.68745,23.85681,D
5367,5367,Tuhkuri,61.69425,23.87189,D
5368,5368,Tuhkuri,61.69453,23.87316,D
5369,5369,Uusi-Koverontie,61.69949,23.89021,D
5370,5370,Uusi-Koverontie,61.69978,23.89121,D
5371,5371,Terveystalo,61.70370,23.89766,D
5372,5372,Terveystalo,61.70421,23.89825,D
5373,5373,Terälahti,61.70702,23.89958,D
5374,5374,Terälahti,61.70759,23.90018,D
5375,5375,Terämaa,61.71107,23.90441,D
5376,5376,Terämaa,61.71098,23.90453,D
5377,5377,Etelä,61.73307,23.91383,E
5378,5378,Etelä,61.73228,23.91364,E
5379,5379,Eteläpohja,61.73853,23.91627,E
5380,5380,Eteläpohja,61.73895,23.91680,E
5381,5381,Velaatta,61.74511,23.92044,E
5382,5382,Velaatta,61.74485,23.92049,E
5383,5383,Salmensilta,61.74725,23.92360,E
5384,5384,Salmensilta,61.74740,23.92429,E
5385,5385,Särkänperä,61.75652,23.94771,E
5386,5386,Särkänperä,61.75671,23.94867,E
5387,5387,Ilvesjoki,61.76149,23.95769,E
5388,5388,Ilvesjoki,61.76166,23.95847,E
5389,5389,Murole th,61.76969,23.97842,E
5390,5390,Murole th,61.76989,23.97937,E
5391,5391,Kaanaa,61.77360,23.98749,E
5392,5392,Kaanaa,61.77408,23.98900,E
5393,5393,Mäntylä,61.78218,24.00524,E
5394,5394,Mäntylä,61.78270,24.00689,E
5396,5396,Teiskon kirkko,61.67344,23.84788,D
5399,5399,Teiskon kirkko,61.67348,23.84799,D
5400,5400,Sorilan koulu,61.55469,23.93057,B
5401,5401,Sorilan koulu,61.55483,23.93146,B
5402,5402,Jokivalkamantie,61.55430,23.92737,B
5403,5403,Jokivalkamantie,61.55421,23.92808,B
5404,5404,Hirsimoisio,61.55276,23.91740,B
5405,5405,Hirsimoisio,61.55244,23.91551,B
5406,5406,Tervasuontie,61.55126,23.91053,B
5407,5407,Tervasuontie,61.55115,23.91044,B
5408,5408,Laalahti,61.54781,23.90447,B
5409,5409,Laalahti,61.54791,23.90534,B
5410,5410,Aitolahti kko,61.54530,23.89125,B
5411,5411,Aitolahti kko,61.54489,23.89008,B
5412,5412,Ruokosenraitti,61.54359,23.88453,B
5413,5413,Ruokosenraitti,61.54384,23.88608,B
5414,5414,Ruokonen,61.54217,23.87767,B
5415,5415,Ruokonen,61.54226,23.87888,B
5416,5416,Pättinniemi th,61.54124,23.86860,B
5417,5417,Pättinniemi th,61.54106,23.86790,B
5421,5421,Hirviniemi th,61.54231,23.86559,B
5422,5422,Hirviniemi th,61.54252,23.86567,B
5425,5425,Aitoniemi,61.56371,23.82688,B
5500,5500,Marttila,61.55590,23.93507,B
5501,5501,Marttila,61.55601,23.93573,B
5502,5502,Hinkkala,61.55873,23.94541,B
5503,5503,Hinkkala,61.55884,23.94605,B
5504,5504,Palonkylä th,61.56165,23.95370,B
5505,5505,Palonkylä th,61.56162,23.95425,B
5506,5506,Peuranta,61.56872,23.97280,C
5507,5507,Peuranta,61.56835,23.97273,C
5510,5510,Pulesjärvi,61.60539,24.01657,C
5511,5511,Pulesjärvi,61.60546,24.01698,C
5512,5512,Sipilänmoisio,61.61649,24.01422,C
5513,5513,Punapohja,61.61614,24.01457,C
5524,5524,Viitapohja,61.65353,24.04922,C
5527,5527,Paarla,61.65212,24.01457,C
5528,5528,Paarla,61.65218,24.01587,C
5529,5529,Rajakorpi,61.65164,24.00763,C
5530,5530,Rajakorpi,61.65192,24.00919,C
5531,5531,Kuorejärvi,61.64928,23.98972,C
5532,5532,Kuorejärvi,61.64939,23.99131,C
5533,5533,Vierukallio,61.64934,23.97683,C
5534,5534,Vierukallio,61.64934,23.97859,C
5535,5535,Mattilansuo,61.64687,23.96918,C
5536,5536,Mattilansuo,61.64754,23.97023,C
5537,5537,Riuttanmäki,61.64189,23.96629,C
5538,5538,Riuttanmäki,61.64233,23.96776,C
5539,5539,Syväjärvi th,61.63905,23.96174,C
5540,5540,Syväjärvi th,61.63963,23.96315,C
5541,5541,Sisaruspohja,61.63691,23.95974,C
5542,5542,Sisaruspohja,61.63761,23.96039,C
5543,5543,Kurjentie,61.63460,23.95536,C
5544,5544,Kurjentie,61.63482,23.95622,C
5545,5545,Lahdentausta,61.63276,23.94992,C
5546,5546,Lahdentausta,61.63285,23.95217,C
5547,5547,Pyykkirannantie,61.63044,23.93958,C
5548,5548,Pyykkirannantie,61.63065,23.94150,C
5549,5549,Ala-Pärri,61.62934,23.93078,C
5550,5550,Ala-Pärri,61.62932,23.93223,C
5551,5551,Tiinukorpi,61.62822,23.92478,C
5552,5552,Tiinukorpi,61.62794,23.92646,C
5553,5553,Perkiönvuori,61.62801,23.91927,C
5554,5554,Perkiönvuori,61.62776,23.91899,C
5555,5555,Vattula,61.62675,23.90958,C
5556,5556,Vattula,61.62678,23.91148,C
5557,5557,Loppi,61.62510,23.90210,C
5558,5558,Loppi,61.62548,23.90320,C
5559,5559,Ylä-Pirilä,61.62076,23.89644,C
5560,5560,Ylä-Pirilä,61.62092,23.89779,C
5561,5561,Pirilä,61.61715,23.88715,C
5562,5562,Pirilä,61.61725,23.88785,C
5563,5563,Iso-Kartano,61.61498,23.87773,C
5564,5564,Iso-Kartano,61.61486,23.87791,C
5565,5565,Kintulammi,61.56463,23.95863,B
5566,5566,Kintulammi,61.56462,23.95820,B
5600,5600,Teisko kko th,61.67809,23.83453,D
5645,5645,Kalliojärvi,61.57291,23.89396,B
5647,5647,Koikantie,61.58738,23.88416,C
5649,5649,Koivuporras,61.59348,23.87822,C
6000,6000,Palstatie,61.52553,23.62378,B
6001,6001,Palstatie,61.52536,23.62346,B
6002,6002,Hatolantie,61.52583,23.61741,B
6003,6003,Hatolantie,61.52568,23.61754,B
6004,6004,Kaivokuja,61.52502,23.61403,B
6005,6005,Kaivokuja,61.52487,23.61414,B
6006,6006,Kallenkuja,61.52734,23.60720,B
6007,6007,Kallenkuja,61.52675,23.60779,B
6008,6008,Käyräkuja,61.52917,23.60167,B
6009,6009,Käyräkuja,61.52894,23.60292,B
6010,6010,Tanhuatie,61.53023,23.59732,B
6011,6011,Tanhuatie,61.53021,23.59697,B
6012,6012,Särkitie,61.53243,23.60049,B
6013,6013,Särkitie,61.53230,23.59969,B
6014,6014,Pohjanpolku,61.53460,23.60317,B
6015,6015,Pohjanpolku,61.53420,23.60233,B
6016,6016,Harjutie,61.53735,23.60386,B
6017,6017,Harjutie,61.53685,23.60364,B
6018,6018,Tornitie,61.53966,23.60242,B
6019,6019,Tornitie,61.53924,23.60234,B
6020,6020,Erkontie,61.54604,23.59288,B
6021,6021,Erkontie,61.54559,23.59293,B
6025,6025,Ylöjärvi Matkatie,61.54869,23.59801,B
6040,6040,Ylöjärven raja,61.52639,23.64287,B
6041,6041,Ylöjärven raja,61.52606,23.64272,B
6050,6050,Teivo,61.53016,23.63676,B
6051,6051,Teivo,61.52981,23.63669,B
6052,6052,Urheilutalo,61.55192,23.59480,C
6054,6054,Ylöjärven lukio,61.55382,23.58417,C
6056,6056,Kumitie,61.55636,23.55994,C
6058,6058,Vaasantie 606,61.55739,23.55217,C
6062,6062,Huurre,61.56214,23.53418,C
6064,6064,Metsäkylä th,61.56826,23.50667,C
6066,6066,Hautalammi,61.57055,23.49792,C
6090,6090,Teivon portti,61.52908,23.63188,B
6091,6091,Teivon portti,61.52832,23.63249,B
6092,6092,Keijärventie,61.53703,23.62138,B
6093,6093,Keijärventie,61.53647,23.62197,B
6094,6094,Mikkolantie,61.54015,23.61289,B
6095,6095,Mikkolantie,61.53960,23.61434,B
6096,6096,Terätie,61.54480,23.60544,B
6097,6097,Terätie,61.54282,23.60711,B
6098,6098,Terveyskeskus,61.54713,23.60080,B
6099,6099,Terveyskeskus,61.54743,23.59958,B
6100,6100,Matkatie,61.54865,23.59835,B
6101,6101,Matkatie,61.54904,23.59810,B
6110,6110,Asemantie,61.55623,23.59649,C
6111,6111,Asemantie,61.55560,23.59637,C
6112,6112,Kirjasto,61.56018,23.59560,C
6113,6113,Kirjasto,61.55918,23.59532,C
6114,6114,Lähdevainiontie,61.56493,23.59602,C
6115,6115,Lähdevainiontie,61.56480,23.59576,C
6116,6116,Moisio,61.56963,23.59935,C
6117,6117,Moisio,61.56861,23.59805,C
6118,6118,Kauraslaaksontie,61.57157,23.60294,C
6119,6119,Kauraslaaksontie,61.57182,23.60299,C
6120,6120,Leija,61.56011,23.59361,C
6121,6121,Leija,61.56015,23.59335,C
6122,6122,Rotikko,61.56095,23.58738,C
6123,6123,Rotikko,61.56093,23.58699,C
6124,6124,Kyläsepäntie,61.56398,23.58460,C
6125,6125,Kyläsepäntie,61.56411,23.58412,C
6126,6126,Ristimäentie,61.56608,23.57631,C
6127,6127,Ristimäentie,61.56557,23.57678,C
6128,6128,Töyränojantie,61.56897,23.57637,C
6129,6129,Töyränojantie,61.56809,23.57597,C
6130,6130,Pitkäperäntie,61.56999,23.58317,C
6131,6131,Pitkäperäntie,61.57051,23.58140,C
6132,6132,Haaviston kenttä,61.56835,23.58809,C
6133,6133,Haaviston kenttä,61.56829,23.58855,C
6134,6134,Kylvötie,61.56571,23.59097,C
6135,6135,Kylvötie,61.56614,23.59139,C
6136,6136,Rauhalantie,61.56454,23.59369,C
6137,6137,Urkonmäki E,61.55818,23.58396,C
6141,6141,Ylöjärven jäähalli,61.55750,23.57848,C
6143,6143,Kauppakeskus,61.55613,23.57189,C
6145,6145,Liiketie,61.55695,23.56349,C
6147,6147,Kolsopintie,61.56257,23.53383,C
6149,6149,Saraheinäntie,61.56393,23.53002,C
6151,6151,Pehkutie ,61.56637,23.52429,C
6153,6153,Metsäkylä,61.56806,23.51536,C
6155,6155,Paavonpolku,61.57025,23.51272,C
6157,6157,Taimitie,61.57154,23.50888,C
6159,6159,Metsäkylän koulu,61.57374,23.50568,C
6161,6161,Metsäkylän kääntöpaikka,61.57591,23.49616,C
6165,6165,Shell I,61.55927,23.55043,C
6167,6167,Muovitie,61.56110,23.54224,C
6168,6168,Tomppilantie,61.57844,23.61150,C
6169,6169,Tomppilantie,61.57595,23.60996,C
6170,6170,Keijärvenpolku,61.57525,23.61057,C
6171,6171,Keijärvenpolku,61.57525,23.61190,C
6172,6172,Peltola,61.57599,23.61614,C
6174,6174,Aurinkorinne,61.57697,23.63005,C
6176,6176,Asuntila,61.57710,23.63776,C
6178,6178,Mahlatie,61.57385,23.63401,C
6180,6180,Mäenrinteentie,61.57044,23.63070,C
6182,6182,Suolaniityntie,61.57045,23.62707,C
6184,6184,Liisanniitty,61.57229,23.62410,C
6186,6186,Lähteenmäentie,61.57362,23.61856,C
6188,6188,Peltola,61.57595,23.61697,C
6202,6202,Siironmaantie,61.57550,23.59810,C
6203,6203,Siironmaantie,61.57454,23.59940,C
6204,6204,Takamaantie,61.57933,23.59333,C
6205,6205,Takamaantie,61.57831,23.59399,C
6206,6206,Lukukorventie th,61.58447,23.59032,C
6207,6207,Lukukorventie th,61.58374,23.59047,C
6208,6208,Viisajärvi,61.58835,23.58706,C
6209,6209,Viisajärvi,61.58937,23.58512,C
6220,6220,Pajulanraitti,61.59315,23.56945,C
6221,6221,Pajulanraitti,61.59348,23.56704,C
6222,6222,Vastamäentie länt. th,61.59582,23.55688,C
6223,6223,Vastamäentie länt. th,61.59574,23.55714,C
6225,6225,Röhkö,61.59643,23.55244,C
6226,6226,Röhkö,61.59723,23.54781,C
6228,6228,Raiskio,61.60190,23.53565,D
6229,6229,Raiskio,61.60235,23.53506,D
6230,6230,Takamaan koulu,61.60879,23.53222,D
6231,6231,Takamaan koulu,61.60819,23.53212,D
6260,6260,Veittijärven koulu,61.57380,23.60762,C
6262,6262,Veittijärvi,61.58362,23.61472,C
6263,6263,Veittijärvi,61.58228,23.61361,C
6264,6264,Laiduntie,61.58691,23.61512,C
6266,6266,Antaverkka th,61.58967,23.61734,C
6267,6267,Antaverkka th,61.58934,23.61696,C
6268,6268,Puutoimi,61.59347,23.61717,C
6269,6269,Puutoimi,61.59293,23.61738,C
6270,6270,Salinsuontie,61.59766,23.61522,C
6271,6271,Salinsuontie,61.59818,23.61489,C
6272,6272,Vahanta,61.60396,23.61224,C
6273,6273,Vahanta,61.60361,23.61216,C
6274,6274,Vahantaluhdantie,61.60847,23.60886,D
6275,6275,Vahantaluhdantie,61.60839,23.60871,D
6276,6276,Peräsilta,61.61651,23.60645,D
6277,6277,Peräsilta,61.61577,23.60615,D
6278,6278,Oralantie,61.61953,23.60942,D
6279,6279,Oralantie,61.61938,23.60874,D
6280,6280,Koluojantie,61.62280,23.61193,D
6281,6281,Koluojantie,61.62226,23.61099,D
6282,6282,Kaihari,61.62788,23.61403,D
6283,6283,Kaihari,61.62741,23.61350,D
6284,6284,Ylisen kuntoutuskeskus,61.63109,23.61121,D
6285,6285,Ylisen kuntoutuskeskus,61.63115,23.61066,D
6286,6286,Kallioniementie,61.63501,23.60206,D
6287,6287,Kallioniementie,61.63476,23.60277,D
6290,6290,Voionmaa opisto,61.64019,23.59488,D
6291,6291,Voionmaa opisto,61.64021,23.59484,D
6292,6292,Säynäväjärventie,61.64284,23.58981,D
6293,6293,Säynäväjärventie,61.64237,23.59028,D
6294,6294,Aarniontie,61.64831,23.58120,D
6295,6295,Aarniontie,61.64829,23.58103,D
6296,6296,Vääränahteentie,61.65575,23.57262,D
6297,6297,Vääränahteentie,61.65573,23.57235,D
6298,6298,Sorvajärvi th,61.65971,23.56762,D
6299,6299,Sorvajärvi th,61.65969,23.56798,D
6300,6300,Mutalan koulu,61.66504,23.56172,D
6301,6301,Mutalan koulu,61.66480,23.56160,D
6302,6302,Ilottulantie,61.66830,23.56005,D
6303,6303,Ilottulantie ,61.66728,23.56043,D
6304,6304,Susikiventie,61.67513,23.55451,D
6305,6305,Susikiventie,61.67339,23.55654,D
6306,6306,Servontie,61.67730,23.54238,D
6307,6307,Servontie,61.67729,23.54215,D
6508,6508,Karhe th,61.67814,23.54115,D
6509,6509,Karhe th,61.67843,23.54095,D
6510,6510,Rasinahde,61.69238,23.54744,D
6511,6511,Rasinahde,61.69143,23.54700,D
6512,6512,Kolunlammintie,61.70097,23.54904,E
6513,6513,Kolunlammintie,61.69988,23.54855,E
6514,6514,Parmaniementie,61.70553,23.54913,E
6515,6515,Parmaniementie,61.70428,23.54910,E
6516,6516,Heponiementie,61.71183,23.54642,E
6517,6517,Heponiementie,61.71087,23.54620,E
6518,6518,Kyrönlahti,61.71753,23.54906,E
6519,6519,Kyrönlahti,61.71583,23.54767,E
6520,6520,Miekkajärvi,61.72491,23.55720,E
6521,6521,Miekkajärvi,61.72667,23.56017,E
6522,6522,Hepo-Oja,61.73224,23.56686,E
6523,6523,Hepo-Oja,61.73174,23.56600,E
6524,6524,Korpulantie,61.73652,23.57339,E
6525,6525,Korpulantie,61.73626,23.57274,E
6526,6526,Kalakeidas,61.74052,23.57556,E
6527,6527,Kalakeidas,61.73945,23.57490,E
6528,6528,Kaitala,61.74401,23.57725,E
6529,6529,Kaitala,61.74304,23.57641,E
6530,6530,Penko,61.74894,23.58138,E
6531,6531,Penko,61.74800,23.58022,E
6532,6532,Mäkimyllyntie,61.76125,23.60165,E
6533,6533,Mäkimyllyntie,61.76044,23.59899,E
6534,6534,Paulaperäntie,61.76649,23.60681,E
6535,6535,Paulaperäntie,61.76624,23.60635,E
6536,6536,Väkkärämäki,61.77910,23.62296,E
6537,6537,Väkkärämäki,61.77855,23.62149,E
6538,6538,Parkusjärvi,61.78450,23.62641,E
6539,6539,Parkusjärvi,61.78402,23.62603,E
6540,6540,Poikelus,61.78881,23.62763,E
6541,6541,Poikelus,61.78761,23.62706,E
6542,6542,Luhalahti th,61.79223,23.63014,E
6543,6543,Luhalahti th,61.79140,23.62918,E
6544,6544,Hankala th,61.79683,23.63339,E
6545,6545,Hankala th,61.79601,23.63278,E
6546,6546,Kaakkolammi,61.80316,23.63657,E
6547,6547,Kaakkolammi,61.80243,23.63583,E
6548,6548,Iso-Rapuska,61.80880,23.64028,E
6549,6549,Iso-Rapuska,61.80795,23.63954,E
6550,6550,Sulku,61.82307,23.66510,E
6551,6551,Sulku,61.82275,23.66323,E
6552,6552,Parkkuun th,61.82695,23.67801,E
6553,6553,Parkkuun th,61.82637,23.67614,E
6554,6554,Korkeakunnas,61.83036,23.68704,E
6555,6555,Korkeakunnas,61.83006,23.68578,E
6556,6556,Suoniemi,61.83299,23.69654,E
6557,6557,Suoniemi,61.83287,23.69553,E
6558,6558,Mäntyharju,61.83635,23.70722,E
6559,6559,Mäntyharju,61.83610,23.70641,E
6560,6560,Vanhakylä,61.83972,23.71172,E
6561,6561,Vanhakylä,61.83942,23.71111,E
6562,6562,Pimeäjärvi,61.84711,23.72034,E
6563,6563,Pimeäjärvi,61.84671,23.71970,E
6564,6564,Pappilankylä th,61.85092,23.72429,F
6565,6565,Pappilankylä th,61.85012,23.72319,F
6566,6566,Syvänotkontie,61.85328,23.72660,F
6567,6567,Syvänotkontie,61.85258,23.72574,F
6568,6568,Kovakivi,61.86005,23.72759,F
6569,6569,Kovakivi,61.85966,23.72746,F
6570,6570,Hautausmaa,61.86488,23.72593,F
6571,6571,Hautausmaa,61.86455,23.72587,F
6572,6572,Kuronen,61.86707,23.72608,F
6573,6573,Kuronen,61.86760,23.72589,F
6574,6574,Kurun yhtenäiskoulu,61.87020,23.72709,F
6575,6575,Kurun yhtenäiskoulu,61.87043,23.72688,F
6576,6576,Kurun kirkko,61.87630,23.72578,F
6577,6577,Kurun kirkko,61.87619,23.72556,F
6578,6578,Kuru,61.87942,23.72818,F
6579,6579,Kuru,61.87960,23.72822,F
6580,6580,Hevossaarentie,61.88516,23.72881,F
